Jenis_PLT,RMSE,MAE,MAPE,Metode
PLT Hybrid,0.04000953551320902,0.030126564091078434,12.886929892649343,Direct Training
PLTS,0.12615867336545067,0.10401633553515627,12.175637567319793,Transfer Learning
PLTS Atap,0.23624130924009612,0.18456201308528905,17.684592912102662,Direct Training
PLTMH,2.088357397776547,1.899310924251506,11.499093914804416,Transfer Learning
PLTA,3.253292508936171,2.5233626521313477,8.681390575163906,Transfer Learning
PLTM,3.5183859388903342,2.9062882610139984,11.169829224068197,Transfer Learning
PLTB,12.982134204926412,11.005603330589194,22.905709912653982,Transfer Learning
