Jenis_PLT,RMSE,MAE,MAPE,Metode
PLT Hybrid,0.04163922022305989,0.030786117839381528,13.052619893030021,Direct Training
PLTS,0.12632411416074324,0.10424315604379529,12.213966125310982,Transfer Learning
PLTS Atap,0.21683792455954756,0.1698963029404933,16.92230965243788,Direct Training
PLTMH,2.19759279070987,2.018395838776856,12.057719590304302,Transfer Learning
PLTA,3.2403806639176786,2.5033966855887857,8.622030994868929,Transfer Learning
PLTM,3.5884766657274576,2.9402765778678397,11.38816093736316,Transfer Learning
PLTB,12.983480746756689,11.00646100169108,22.90895045908004,Transfer Learning
