Jenis_PLT,RMSE,MAE,MAPE,Metode
PLT Hybrid,0.040588901729687404,0.030133474504582092,12.803933636682432,Direct Training
PLTS,0.13167565189486638,0.1069363278164495,12.635190287771,Transfer Learning
PLTS Atap,0.45297979065853705,0.40914327422777824,38.29472809669659,Direct Training
PLTMH,2.1730311840431993,2.002791740138957,12.159323712571705,Transfer Learning
PLTA,3.389118649120961,2.6564955867016606,9.130135187501095,Transfer Learning
PLTM,3.5954638923635533,2.80298164963501,11.029274702040391,Transfer Learning
PLTB,11.985944236807871,10.571840144452311,21.005221253039473,Transfer Learning
