Jenis_PLT,RMSE_Baseline_Val,MAE_Baseline_Val,MAPE_Baseline_Val,RMSE_FineTuning_Val,MAE_FineTuning_Val,MAPE_FineTuning_Val,RMSE_Iterasi1_Val,MAE_Iterasi1_Val,MAPE_Iterasi1_Val,RMSE_Iterasi2_Val,MAE_Iterasi2_Val,MAPE_Iterasi2_Val,RMSE_Iterasi3_Val,MAE_Iterasi3_Val,MAPE_Iterasi3_Val
PLT Hybrid,0.03401005122191597,0.02868160252912903,12.969908533088773,0.02196199313252545,0.020475309542259217,9.458896128605486,0.0381088514570693,0.029045868875470487,12.437845107480417,0.010760907680391164,0.010742613786079408,5.531658131048442,0.03531105538458569,0.030982282212814332,14.176536509138515
PLTA,6.575456646926366,5.343300301572264,15.398602465627611,2.185902917645445,1.6589371826871744,5.108865784969694,2.307046607487812,1.8407316671435545,5.643056872799968,10.508271588991278,10.461610917302245,30.14950615354128,2.226970866538504,1.7375962403043619,5.319240874757012
PLTB,5.280839650009803,4.899820298665364,11.004897604812685,18.521981826650944,17.64473977633138,42.451006331178,18.77377756960665,17.903719573694662,43.05807513035693,19.370299890828356,19.370274037265624,48.37811223909634,18.609883242497325,17.732541391728514,42.65882398934215
PLTM,6.7582469411464166,5.552902335874022,17.02390674169689,1.572276911754717,1.4457965626497387,4.874886228736199,1.5662287477547712,1.4452218149283844,4.87225214559995,8.137208153734012,8.103439502541502,24.862372183276143,1.5715215455734532,1.4452389810660797,4.881184307548421
PLTMH,0.7303854175326246,0.661235861954753,3.44961586202184,2.354347787009702,2.3091954968684902,12.456406322577934,2.8988361447458346,2.8486944618139654,15.288646047609708,8.366020755294622,8.345198416120606,42.1693743427673,2.8976691557752776,2.844560919435222,15.247109641642332
PLTS,0.08016079182977033,0.06866854816903685,8.490155100646481,0.11715410526259204,0.09871014346907551,12.358905637638347,0.1166425361798591,0.09686575720936075,12.184087069098466,0.06874914546303496,0.06874761498266602,9.162824113991768,0.11613167935442369,0.09539457549879964,12.037620794053671
PLTS Atap,0.17867871710045144,0.15139875905934655,12.383861727916727,0.1970695461941585,0.17883446839941408,15.761787435530033,0.6799828504016051,0.6577289761883036,54.13471981866053,0.1039271078412986,0.10386175326358038,9.425038795755148,0.3527872771164537,0.3013113003752645,23.769797005871748
