Jenis_PLT,RMSE_Baseline_Val,MAE_Baseline_Val,MAPE_Baseline_Val,RMSE_FineTuning_Val,MAE_FineTuning_Val,MAPE_FineTuning_Val,RMSE_Iterasi1_Val,MAE_Iterasi1_Val,MAPE_Iterasi1_Val,RMSE_Iterasi2_Val,MAE_Iterasi2_Val,MAPE_Iterasi2_Val,RMSE_Iterasi3_Val,MAE_Iterasi3_Val,MAPE_Iterasi3_Val
Hydro,63.22100537321274,53.79777717285156,22.831547386731053,73.11525764179576,63.77418199869791,31.880217599874612,71.96657247670066,62.64308865559895,31.05641215200377,117.88596501912038,108.8643692504883,41.163030191135,71.97108526559033,62.63785997721354,31.05993083447976
Solar,0.4857759636810258,0.4688510171254476,29.110227875253752,0.6122879843280091,0.43221119244893386,33.618425878349875,0.6115847553588286,0.4317738533020019,33.582567242853045,1.0898881138956995,0.990336454963684,74.78442384614921,0.6093001547312302,0.430556567509969,33.47482636021102
Wind,6.556287009463131,5.841651232910157,12.472373864039481,11.529510481707856,9.566928000895183,21.499461512495667,11.25622751927607,9.237675122070314,20.817432807221792,16.181787722963886,14.526520700073245,32.78484723385646,11.249274201273378,9.22928024495443,20.80002703163111
