Jenis_PLT,RMSE,MAE,MAPE,Metode
Solar,0.40877862507499696,0.34705460764567064,18.770722522314195,Transfer Learning
Wind,22.762550675070283,19.44093650665283,36.270728034754505,Transfer Learning
Hydro,109.06144600627178,80.65400983479817,21.75551187218766,Transfer Learning
