Jenis_PLT,RMSE,MAE,MAPE,Metode
Solar,0.8309248262490139,0.7925408212979633,41.576563621421094,Transfer Learning
Wind,24.51081395281274,21.551720719401036,40.49294293319868,Transfer Learning
Hydro,132.2233248576451,96.65210381266276,22.97582991174526,Transfer Learning
