Jenis_PLT,RMSE_Baseline,MAE_Baseline,MAPE_Baseline,RMSE_FineTuning,MAE_FineTuning,MAPE_FineTuning,RMSE_Iterasi1,MAE_Iterasi1,MAPE_Iterasi1,RMSE_Iterasi2,MAE_Iterasi2,MAPE_Iterasi2,RMSE_Iterasi3,MAE_Iterasi3,MAPE_Iterasi3,Metode,Model_Terbaik_RMSE,Model_Terbaik_MAPE
Solar,0.389724966177982,0.30681791167259226,14.049075845322582,0.40877862507499696,0.34705460764567064,18.770722522314195,0.40866413281724245,0.34686572052637743,18.760984496520354,0.8309248262490139,0.7925408212979633,41.576563621421094,0.4056376457684781,0.34442455269495653,18.624781717419527,Transfer Learning,Baseline,Baseline
Wind,13.900727550422678,10.251068428548175,15.97029964290673,22.762550675070283,19.44093650665283,36.270728034754505,22.37256446387672,19.019861331685387,35.52632273358634,24.51081395281274,21.551720719401036,40.49294293319868,22.36230241154464,19.010032446289063,35.508808047739365,Transfer Learning,Baseline,Baseline
Hydro,206.78275251224113,160.06417410481774,35.8755429197044,109.06144600627178,80.65400983479817,21.75551187218766,109.00158492762748,80.71492292073567,21.57977472527308,132.2233248576451,96.65210381266276,22.97582991174526,109.00159955416414,80.7202991007487,21.595828827496174,Transfer Learning,Iterasi 1,Iterasi 1
