Tanggal,Produksi,Kapasitas,Cuaca,Jenis
8/1/2021,545.755806,21.34,6.431375521,PLTS
9/1/2021,668433.7727,3504.42,232.1403049,PLTA
9/1/2021,557.270408,12.3,3.894972197,PLTB
9/1/2021,9367.224633,37.68,3.772391523,PLTM
9/1/2021,7216.076284,45.62,3.378434294,PLTMH
9/1/2021,589.124438,21.34,6.677324331,PLTS
10/1/2021,847556.5483,3504.42,236.113043,PLTA
10/1/2021,411.72449,12.3,3.308751444,PLTB
10/1/2021,12390.81296,37.68,3.375955031,PLTM
10/1/2021,9149.796073,45.62,3.247223152,PLTMH
10/1/2021,604.096942,21.34,7.19361791,PLTS
11/1/2021,1057261.261,3504.42,349.2316011,PLTA
11/1/2021,314.693878,12.3,5.318730026,PLTB
11/1/2021,16252.59892,37.68,4.958274682,PLTM
11/1/2021,11413.66314,45.62,5.544754102,PLTMH
11/1/2021,517.131155,21.34,4.34754016,PLTS
12/1/2021,1100949.743,3504.42,337.2962051,PLTA
12/1/2021,323.872449,12.3,5.158701679,PLTB
12/1/2021,17103.74804,37.68,5.712020651,PLTM
12/1/2021,11885.30211,45.62,5.292139042,PLTMH
12/1/2021,453.432419,21.34,4.524627401,PLTS
1/1/2022,1409938.822,3516.51,384.0854334,PLTA
1/1/2022,542.872449,21.34,5.44820017,PLTB
1/1/2022,8396.278395,34.35,4.949729777,PLTM
1/1/2022,14020.31722,46.12,5.199144525,PLTMH
1/1/2022,636.848256,28.62,4.044711194,PLTS
2/1/2022,1181431.495,3516.51,332.9957944,PLTA
2/1/2022,590.772959,21.34,5.154101551,PLTB
2/1/2022,6753.439902,34.35,5.392254801,PLTM
2/1/2022,11748.05891,46.12,5.910079776,PLTMH
2/1/2022,552.560119,28.62,4.337955902,PLTS
3/1/2022,1317563.52,3516.51,395.9592734,PLTA
3/1/2022,359.979592,21.34,5.555330375,PLTB
3/1/2022,7717.014538,34.35,5.402655938,PLTM
3/1/2022,13101.74471,46.12,5.636415072,PLTMH
3/1/2022,739.475348,28.62,4.269250819,PLTS
4/1/2022,1191155.211,3516.51,366.8178181,PLTA
4/1/2022,368.688776,21.34,5.515634656,PLTB
4/1/2022,6820.822756,34.35,5.62383425,PLTM
4/1/2022,11844.75076,46.12,5.213975743,PLTMH
4/1/2022,710.737029,28.62,4.716231781,PLTS
5/1/2022,1118227.341,3516.51,217.3979699,PLTA
5/1/2022,465.941327,21.34,3.941631762,PLTB
5/1/2022,6320.746914,34.35,3.829583843,PLTM
5/1/2022,11119.56193,46.12,3.280322447,PLTMH
5/1/2022,693.627959,28.62,6.262626943,PLTS
6/1/2022,1006404.607,3516.51,254.2097251,PLTA
6/1/2022,419.492347,21.34,3.668533409,PLTB
6/1/2022,5577.242312,34.35,3.58502283,PLTM
6/1/2022,10007.60574,46.12,3.886503989,PLTMH
6/1/2022,663.741747,28.62,6.866284705,PLTS
7/1/2022,841101.435,3516.51,230.3666452,PLTA
7/1/2022,537.066327,21.34,3.330446114,PLTB
7/1/2022,4527.797227,34.35,3.709108152,PLTM
7/1/2022,8363.844411,46.12,3.629901735,PLTMH
7/1/2022,718.280325,28.62,7.241466353,PLTS
8/1/2022,719554.9849,3516.51,244.0627178,PLTA
8/1/2022,625.609694,21.34,3.552563144,PLTB
8/1/2022,3792.293186,34.35,3.367570116,PLTM
8/1/2022,7155.196375,46.12,3.9106894,PLTMH
8/1/2022,881.158131,28.62,6.913200241,PLTS
9/1/2022,743864.2749,3516.51,221.3248268,PLTA
9/1/2022,616.90051,21.34,3.515544251,PLTB
9/1/2022,3937.014348,34.35,3.928899181,PLTM
9/1/2022,7396.925982,46.12,3.537781897,PLTMH
9/1/2022,951.179598,28.62,6.785216747,PLTS
10/1/2022,943200.4532,3516.51,225.7374386,PLTA
10/1/2022,455.780612,21.34,3.784131531,PLTB
10/1/2022,5169.125843,34.35,3.348106513,PLTM
10/1/2022,9379.108761,46.12,3.332610732,PLTMH
10/1/2022,975.353677,28.62,6.515456253,PLTS
11/1/2022,1176569.637,3516.51,380.0916198,PLTA
11/1/2022,348.367347,21.34,5.678950681,PLTB
11/1/2022,6719.830475,34.35,5.354777813,PLTM
11/1/2022,11699.71299,46.12,5.054067086,PLTMH
11/1/2022,834.941776,28.62,4.484040951,PLTS
12/1/2022,1225188.218,3516.51,336.8675611,PLTA
12/1/2022,358.528061,21.34,5.743792641,PLTB
12/1/2022,7058.394104,34.35,4.98943901,PLTM
12/1/2022,12183.17221,46.12,5.799977511,PLTMH
12/1/2022,732.096037,28.62,4.525921892,PLTS
1/1/2023,1008649.131,3142.85,329.7199223,PLTA
1/1/2023,1060.938776,25.76,5.433099058,PLTB
1/1/2023,155652.432,409.43,5.209422183,PLTM
1/1/2023,15897.43202,44.84,4.896783675,PLTMH
1/1/2023,899.574434,32.33,4.329911327,PLTS
2/1/2023,845178.4101,3142.85,395.9451803,PLTA
2/1/2023,1154.55102,25.76,5.006862341,PLTB
2/1/2023,121459.3289,409.43,5.668584737,PLTM
2/1/2023,13320.95166,44.84,4.999145354,PLTMH
2/1/2023,780.513963,32.33,4.698264651,PLTS
3/1/2023,942565.2228,3142.85,336.1291273,PLTA
3/1/2023,703.510204,25.76,5.847068068,PLTB
3/1/2023,141303.6809,409.43,5.137826458,PLTM
3/1/2023,14855.87613,44.84,5.537443524,PLTMH
3/1/2023,1044.539436,32.33,4.64411985,PLTS
4/1/2023,852134.611,3142.85,388.4055587,PLTA
4/1/2023,720.530612,25.76,5.707678344,PLTB
4/1/2023,122827.4244,409.43,5.357662797,PLTM
4/1/2023,13430.58912,44.84,5.860930122,PLTMH
4/1/2023,1003.945375,32.33,4.776892225,PLTS
5/1/2023,799963.1042,3142.85,262.8285511,PLTA
5/1/2023,910.591837,25.76,3.309544911,PLTB
5/1/2023,112745.0567,409.43,3.693137959,PLTM
5/1/2023,12608.30816,44.84,3.89333557,PLTMH
5/1/2023,979.778107,32.33,7.155110445,PLTS
6/1/2023,719966.7938,3142.85,216.5069672,PLTA
6/1/2023,819.816327,25.76,3.941514745,PLTB
6/1/2023,98059.3773,409.43,3.630304623,PLTM
6/1/2023,11347.47734,44.84,3.50371657,PLTMH
6/1/2023,937.562599,32.33,6.962227717,PLTS
7/1/2023,601711.3784,3142.85,242.1047039,PLTA
7/1/2023,1049.591837,25.76,3.258267775,PLTB
7/1/2023,77958.72227,409.43,3.789194142,PLTM
7/1/2023,9483.640483,44.84,3.84080861,PLTMH
7/1/2023,1014.600592,32.33,6.510344514,PLTS
8/1/2023,514758.8671,3142.85,236.1373574,PLTA
8/1/2023,1222.632653,25.76,3.668797608,PLTB
8/1/2023,64315.82332,409.43,3.733563592,PLTM
8/1/2023,8113.172205,44.84,3.74704303,PLTMH
8/1/2023,1244.672211,32.33,6.236723892,PLTS
9/1/2023,532149.3693,3142.85,250.3728551,PLTA
9/1/2023,1205.612245,25.76,3.488301223,PLTB
9/1/2023,66971.01758,409.43,3.577688421,PLTM
9/1/2023,8387.265861,44.84,3.561128353,PLTMH
9/1/2023,1343.580423,32.33,6.016740171,PLTS
