Jenis_PLT,RMSE,MAE,MAPE,Metode
PLTS,0.11906883994824001,0.09541171074603398,10.471035920314451,Transfer Learning
PLTS Atap,0.15441444547754515,0.11521712980907894,10.084295129490839,Direct Training
PLTM,10.081565542906835,7.895007228749075,28.78382444686692,Transfer Learning
PLTB,12.619040748614651,10.679744002711773,20.316015725738005,Transfer Learning
PLTA,90.1355936367239,70.6550829777718,20.394288827986543,Transfer Learning
