Jenis_PLT,RMSE_Baseline_Val,MAE_Baseline_Val,MAPE_Baseline_Val,RMSE_FineTuning_Val,MAE_FineTuning_Val,MAPE_FineTuning_Val,RMSE_Iterasi1_Val,MAE_Iterasi1_Val,MAPE_Iterasi1_Val,RMSE_Iterasi2_Val,MAE_Iterasi2_Val,MAPE_Iterasi2_Val,RMSE_Iterasi3_Val,MAE_Iterasi3_Val,MAPE_Iterasi3_Val
PLTA,0.10696007194972527,0.0913999610372734,22.646913794088608,0.11418758334133947,0.0948825710245323,27.19959659890642,0.11691903611836994,0.09773620299779891,28.383358639147737,0.23572010037257524,0.2221932512176216,48.53597455450336,0.11922748813074215,0.09921473594788233,28.59744433681874
PLTB,0.05590578804207819,0.04631026743893366,10.479188225465586,0.10342712929544037,0.08362847862837568,19.636874941225187,0.10370606094304616,0.08369750080702558,19.66074711574222,0.09418485096092434,0.08149407399626371,19.282616082201553,0.1032692988160439,0.08350370623864585,19.608346516409792
PLTM,0.10690292658619735,0.09712758589355923,24.99815568816045,0.16610472014906916,0.14098615376719612,43.322113133968166,0.1618665400418156,0.13856925496030625,42.35207622956522,0.15728681144139187,0.12183811481421236,24.033455992309,0.16201726855788467,0.13863408494560694,42.38349489262501
PLTS,0.054303766120107275,0.05117061536876505,29.873155130988753,0.05317770236808057,0.04985186260310953,29.25393665455725,0.0531532154394343,0.05005890927084431,29.250425960423946,0.0576259734240786,0.05033585653572492,34.80271600323208,0.05314764079902953,0.050090584172488704,29.248554648259585
PLTS Atap,0.054180220648233926,0.04790578100871457,29.405272351782546,0.05309952551276735,0.050125204660409824,29.250405861936947,0.05219895928306053,0.049088103709532954,28.791194636098126,0.04931422318528996,0.049314162433706135,29.632254611058727,0.052936848319782445,0.04974973513475472,29.154794935202393
