Jenis_PLT,RMSE,MAE,MAPE,Metode
PLTS,0.1404076520870798,0.10491327942570051,12.17260045278768,Transfer Learning
PLTS Atap,0.18298314238594737,0.14200913356337075,11.992142590617293,Direct Training
PLTB,10.561604561153635,9.190102923315765,16.478250273510447,Transfer Learning
PLTM,13.466619217194935,10.167553505563452,31.536310560230557,Transfer Learning
PLTA,125.67286058960403,94.67842597584524,26.52235022511294,Transfer Learning
