Jenis_PLT,RMSE,MAE,MAPE,Metode
PLTS,0.119280700098146,0.0953990786192735,10.49984049690358,Transfer Learning
PLTS Atap,0.15530450236431223,0.11616126514625073,10.15105966049639,Direct Training
PLTM,10.122493651029712,7.872874698828802,28.877379069617394,Transfer Learning
PLTB,12.678565972511386,10.727204787373546,20.420381312409823,Transfer Learning
PLTA,90.64847791138389,72.5381629350113,20.615785139307686,Transfer Learning
