Jenis_PLT,RMSE_Baseline,MAE_Baseline,MAPE_Baseline,RMSE_FineTuning,MAE_FineTuning,MAPE_FineTuning,RMSE_Iterasi1,MAE_Iterasi1,MAPE_Iterasi1,RMSE_Iterasi2,MAE_Iterasi2,MAPE_Iterasi2,RMSE_Iterasi3,MAE_Iterasi3,MAPE_Iterasi3,Metode,Model_Terbaik_RMSE,Model_Terbaik_MAPE
PLTS,0.13619081437227187,0.10401663107384845,10.85520667425484,0.119280700098146,0.0953990786192735,10.49984049690358,0.11909821235969943,0.09540819395955402,10.474640425051096,0.1404076520870798,0.10491327942570051,12.17260045278768,0.11906883994824001,0.09541171074603398,10.471035920314451,Transfer Learning,Iterasi 3,Iterasi 3
PLTS Atap,0.15493310144564715,0.125123353498202,11.356997040276163,0.15530450236431223,0.11616126514625073,10.15105966049639,0.14739202857422185,0.11399463557677159,10.138225829637836,0.18298314238594737,0.14200913356337075,11.992142590617293,0.15441444547754515,0.11521712980907894,10.084295129490839,Direct Training,Iterasi 1,Iterasi 3
PLTM,14.997841561895282,11.079220282858705,30.047527560932284,10.122493651029712,7.872874698828802,28.877379069617394,10.069129687887319,7.8890437816662455,28.7388215659667,13.466619217194935,10.167553505563452,31.536310560230557,10.081565542906835,7.895007228749075,28.78382444686692,Transfer Learning,Iterasi 1,Iterasi 1
PLTB,11.86255339805263,8.26716151622732,13.023418454986011,12.678565972511386,10.727204787373546,20.420381312409823,12.661775968284237,10.716193966639047,20.39295852607411,10.561604561153635,9.190102923315765,16.478250273510447,12.619040748614651,10.679744002711773,20.316015725738005,Transfer Learning,Iterasi 2,Baseline
PLTA,178.126120390318,132.92336795635188,31.591873239399366,90.64847791138389,72.5381629350113,20.615785139307686,90.43622452790355,72.27182358868221,21.056584860773366,125.67286058960403,94.67842597584524,26.52235022511294,90.1355936367239,70.6550829777718,20.394288827986543,Transfer Learning,Iterasi 3,Iterasi 3
