Jenis_PLT,RMSE,MAE,MAPE,Metode
PLT Hybrid,0.03823539852298985,0.02734120397296651,11.452873134576587,Direct Training
PLTS,0.2784761972133846,0.18570525977899932,20.66154008812773,Transfer Learning
PLTS Atap,0.2839685290029216,0.24624926423613994,27.01566648365727,Direct Training
PLTM,6.562796406399965,4.957787067698974,15.074715822909946,Transfer Learning
PLTMH,6.58793786973729,5.82621674255066,34.45604834530205,Transfer Learning
PLTA,11.65480063500619,10.236847543121337,31.77606791380636,Transfer Learning
PLTB,13.685234105350894,11.84907693483724,25.26334227954091,Transfer Learning
