Jenis_PLT,RMSE,MAE,MAPE,Metode
PLT Hybrid,0.04106901862524431,0.030245220795901622,12.801052338105936,Direct Training
PLTS,0.12504531429303872,0.1032422251781896,12.105202712029474,Transfer Learning
PLTS Atap,0.2420386991515619,0.19360184194428257,18.041190137083397,Direct Training
PLTMH,2.292364974293866,2.0828414138551845,12.490480139573846,Transfer Learning
PLTA,3.44077333056072,2.743637830306396,9.28514926131574,Transfer Learning
PLTM,3.691157282123649,3.0247188754854335,11.590223724463883,Transfer Learning
PLTB,12.46318076019446,10.812376198427735,22.16816110278934,Transfer Learning
