Jenis_PLT,RMSE,MAE,MAPE,Metode
PLT Hybrid,0.04092895658479854,0.02999278022411665,12.66980550188147,Direct Training
PLTS,0.12763698925982747,0.10394380164951833,12.228326948562417,Transfer Learning
PLTS Atap,0.36318422206139966,0.3121893657279511,28.92203089648751,Direct Training
PLTMH,2.1891831881712895,2.0011811431642665,12.014326379892577,Transfer Learning
PLTA,3.4188511996582367,2.712729787497152,9.21705613862328,Transfer Learning
PLTM,3.6758049324054105,3.0200658984956874,11.54693272816662,Transfer Learning
PLTB,12.47562455165124,10.81888438985433,22.195104793369698,Transfer Learning
