Jenis_PLT,RMSE_Baseline,MAE_Baseline,MAPE_Baseline,RMSE_FineTuning,MAE_FineTuning,MAPE_FineTuning,RMSE_Iterasi1,MAE_Iterasi1,MAPE_Iterasi1,RMSE_Iterasi2,MAE_Iterasi2,MAPE_Iterasi2,RMSE_Iterasi3,MAE_Iterasi3,MAPE_Iterasi3,Metode,Model_Terbaik_RMSE,Model_Terbaik_MAPE
PLT Hybrid,0.033365616465009545,0.02682285147120031,10.78458089468109,0.029126598958804043,0.02436194288070298,11.151151811840625,0.04092895658479854,0.02999278022411665,12.66980550188147,0.03823539852298985,0.02734120397296651,11.452873134576587,0.04106901862524431,0.030245220795901622,12.801052338105936,Direct Training,Fine-Tuning,Baseline
PLTS,0.1767170228747689,0.1484255283509522,13.797621838295107,0.12994715318561964,0.10482377978971354,12.372655305321329,0.12763698925982747,0.10394380164951833,12.228326948562417,0.2784761972133846,0.18570525977899932,20.66154008812773,0.12504531429303872,0.1032422251781896,12.105202712029474,Transfer Learning,Iterasi 3,Iterasi 3
PLTS Atap,0.19963576531339733,0.16784454156456508,13.894473745866879,0.2927545842903505,0.24777400206151837,27.24908060783171,0.36318422206139966,0.3121893657279511,28.92203089648751,0.2839685290029216,0.24624926423613994,27.01566648365727,0.2420386991515619,0.19360184194428257,18.041190137083397,Direct Training,Baseline,Baseline
PLTMH,2.023611510933024,1.4825163569307451,12.03252321914109,2.0217883804468193,1.8165367619590256,11.182475683895793,2.1891831881712895,2.0011811431642665,12.014326379892577,6.58793786973729,5.82621674255066,34.45604834530205,2.292364974293866,2.0828414138551845,12.490480139573846,Transfer Learning,Fine-Tuning,Fine-Tuning
PLTA,3.6724518775167714,3.2097974627555335,11.490254996246346,3.4496279855708925,2.729425763754476,9.304631281031952,3.4188511996582367,2.712729787497152,9.21705613862328,11.65480063500619,10.236847543121337,31.77606791380636,3.44077333056072,2.743637830306396,9.28514926131574,Transfer Learning,Iterasi 1,Iterasi 1
PLTM,2.8780317267281856,2.6885133083146155,10.481380820309761,3.701550135774726,3.0265297440665697,11.622070013374614,3.6758049324054105,3.0200658984956874,11.54693272816662,6.562796406399965,4.957787067698974,15.074715822909946,3.691157282123649,3.0247188754854335,11.590223724463883,Transfer Learning,Baseline,Baseline
PLTB,14.315370416635602,12.542704141005858,22.07932610348604,12.53968542905895,10.852038241681315,22.33260009980606,12.47562455165124,10.81888438985433,22.195104793369698,13.685234105350894,11.84907693483724,25.26334227954091,12.46318076019446,10.812376198427735,22.16816110278934,Transfer Learning,Iterasi 3,Baseline
