Jenis_PLT,RMSE_Baseline,MAE_Baseline,MAPE_Baseline,RMSE_FineTuning,MAE_FineTuning,MAPE_FineTuning,RMSE_Iterasi1,MAE_Iterasi1,MAPE_Iterasi1,RMSE_Iterasi2,MAE_Iterasi2,MAPE_Iterasi2,RMSE_Iterasi3,MAE_Iterasi3,MAPE_Iterasi3,Metode,Model_Terbaik_RMSE,Model_Terbaik_MAPE
PLT Hybrid,0.03858876401420524,0.029576762155326203,12.780495239072174,0.029113546012222342,0.024589189669766753,11.313752253180272,0.04084064852704414,0.029878730461629227,12.60838344901927,0.03945920388062761,0.027855972036988575,11.570837555999368,0.0406527531857136,0.03019020322524706,12.826135912377984,Direct Training,Fine-Tuning,Fine-Tuning
PLTS,0.2390736947587924,0.18901292007309978,19.070089919666575,0.1274557317014925,0.103518040704834,12.159918382142152,0.12582041873626937,0.10325079334587607,12.115881020037689,0.22497764857306085,0.14645815426002248,16.69451179586583,0.12197561708512998,0.10185367040644838,11.864580987308,Transfer Learning,Iterasi 3,Iterasi 3
PLTS Atap,0.2828062316998342,0.23869749616208905,26.0096435099554,0.29142018451425655,0.24572073132418826,26.90585598754936,0.3500362447698598,0.29945852885966495,27.693427568840505,0.2778431217559855,0.2417665379800873,26.526567723887666,0.23634636413588272,0.18928140423479212,17.785238876638473,Direct Training,Iterasi 3,Iterasi 3
PLTMH,4.193112521749431,3.558781748170979,21.297658498682594,2.0083016203152613,1.8137555172229007,11.131575489502856,2.053649992075538,1.8726007193509933,11.38562047244855,6.096729625320241,5.4831023664825445,32.357452714617516,2.106897859579199,1.956397776820679,11.784549574478962,Transfer Learning,Fine-Tuning,Fine-Tuning
PLTA,8.164046500966608,6.919702756903075,21.410420800048932,3.53921366869169,2.7595715678417974,9.524726706202587,3.4368924961713816,2.710740581818848,9.26189239640355,12.074853832015041,10.553054162147623,34.30274147741934,3.490614997463469,2.7371756391410322,9.395565552701862,Transfer Learning,Iterasi 1,Iterasi 1
PLTM,7.569631223315393,6.586559462298585,22.003054998541348,3.856588158087223,3.1539190161206068,12.173442409898232,3.8161128276697975,3.1344158995129408,12.054104159382932,5.963363993801087,4.672822165240479,14.981987566151119,3.8673284318611074,3.15185351649699,12.197283536471748,Transfer Learning,Iterasi 1,Iterasi 1
PLTB,16.633873653145404,12.620089114287927,20.516008615699878,13.098495963378125,11.110816029889323,23.275417839123325,13.055230709798666,11.06342473869222,23.150196896306106,13.952815849393065,12.10668503064209,25.887937575602976,13.055290539313495,11.063026420719401,23.14897615854329,Transfer Learning,Iterasi 1,Baseline
