Jenis_PLT,RMSE,MAE,MAPE,Metode
PLT Hybrid,0.03945920388062761,0.027855972036988575,11.570837555999368,Direct Training
PLTS,0.22497764857306085,0.14645815426002248,16.69451179586583,Transfer Learning
PLTS Atap,0.2778431217559855,0.2417665379800873,26.526567723887666,Direct Training
PLTM,5.963363993801087,4.672822165240479,14.981987566151119,Transfer Learning
PLTMH,6.096729625320241,5.4831023664825445,32.357452714617516,Transfer Learning
PLTA,12.074853832015041,10.553054162147623,34.30274147741934,Transfer Learning
PLTB,13.952815849393065,12.10668503064209,25.887937575602976,Transfer Learning
