Jenis_PLT,RMSE,MAE,MAPE,Metode
PLT Hybrid,0.029113546012222342,0.024589189669766753,11.313752253180272,Direct Training
PLTS,0.1274557317014925,0.103518040704834,12.159918382142152,Transfer Learning
PLTS Atap,0.29142018451425655,0.24572073132418826,26.90585598754936,Direct Training
PLTMH,2.0083016203152613,1.8137555172229007,11.131575489502856,Transfer Learning
PLTA,3.53921366869169,2.7595715678417974,9.524726706202587,Transfer Learning
PLTM,3.856588158087223,3.1539190161206068,12.173442409898232,Transfer Learning
PLTB,13.098495963378125,11.110816029889323,23.275417839123325,Transfer Learning
